2026-02-01 00:00:00 | INFO | profile | User login success user_id=3376 (env=prod, region=us-east-1, ip=179.236.40.154, request_id=ocbn4ctomkfvjrxf, trace_id=2f00o776uousfkyzvytsmw5x, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:00:19 | INFO | storage | Metrics pushed cpu=54% mem=32% (env=prod, region=eu-west-1, ip=238.135.178.234, request_id=u5qlki4iutfv1ci8, trace_id=tbw33gzaezjmfuq1tzhglelq, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:00:20 | INFO | payments | Cache hit key=user:6262 ttl_s=3221 (env=staging, region=ap-southeast-1, ip=208.28.34.52, request_id=r7exjjj1z2m06g3s, trace_id=iv2885la328igtwrh5292h58, ua="curl/8.4.0")
2026-02-01 00:00:21 | WARN | email | High memory usage warning mem=65% (env=prod, region=eu-west-1, ip=231.246.130.183, request_id=w4r5q7xa67x7eaaf, trace_id=u3ssugageiy2rz1hsw8psroc, ua="curl/8.4.0")
2026-02-01 00:00:22 | INFO | api | File uploaded id=file_42n90n139u bytes=8474293 (env=staging, region=me-south-1, ip=253.36.219.1, request_id=wdpduslkusn81kf7, trace_id=6u1ojwpg3jkcatp4kydeh3bv, ua="PostmanRuntime/7.36.0")
2026-02-01 00:00:23 | INFO | api | Token refreshed user_id=3644 (env=prod, region=us-east-1, ip=234.51.243.131, request_id=qvs7duehcup3uz2y, trace_id=9vhqzxi6ry80ywxh2kk2wd2z, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:00:24 | INFO | api | Metrics pushed cpu=80% mem=79% (env=prod, region=ap-southeast-1, ip=195.171.185.14, request_id=b85i1j4cb2kyx8j1, trace_id=pbefvc2vp18y0viiljlm7tq3, ua="PostmanRuntime/7.36.0")
2026-02-01 00:00:25 | INFO | cache | Cache hit key=cart:5094 ttl_s=2330 (env=prod, region=me-south-1, ip=120.230.55.146, request_id=bnq3w4w1rro8dfta, trace_id=9swkuadl8skbku35s8z1rbwh, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:00:26 | INFO | analytics | PUT /logout 409 (3025ms) (env=prod, region=us-east-1, ip=209.122.99.33, request_id=qqql0t4ns3jfaqdb, trace_id=78ukwyvdjezkp14bp18e3tnw, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:00:27 | INFO | profile | Batch processed records=3454 duration_ms=3156 (env=prod, region=ap-southeast-1, ip=119.134.191.193, request_id=s7og2yrlgapqy993, trace_id=n4aszc1a9z50cfx142l7oned, ua="curl/8.4.0")
2026-02-01 00:00:28 | INFO | scheduler | Config loaded version=2.12.37 (env=dev, region=me-south-1, ip=89.79.40.60, request_id=xwq2w2jspxuoxuli, trace_id=extp2hofbg8v30tzvacpjwtt, ua="PostmanRuntime/7.36.0")
2026-02-01 00:00:29 | INFO | search | Cache miss key=cart:6763 (env=prod, region=us-east-1, ip=54.175.250.33, request_id=prcaprvdpvj5qzbq, trace_id=njylkxnw742tm7y6hei30zyr, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:00:30 | INFO | orders | Token refreshed user_id=1011 (env=prod, region=me-south-1, ip=84.241.118.74, request_id=gifzrq08n8iz2dob, trace_id=e0iilep5nu9hv705bwtvqajc, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:00:31 | ERROR | db | Service dependency not responding dependency=redis (env=prod, region=ap-southeast-1, ip=144.47.20.179, request_id=tvmyjsy2wlde7498, trace_id=uzq76ecnajo7un2vwr082o3b, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:00:32 | INFO | billing | GET /orders/2324 400 (2247ms) (env=staging, region=me-south-1, ip=182.224.165.118, request_id=evetxrhtxkcblcne, trace_id=po6glmivqpxdadzkuq0uajga, ua="PostmanRuntime/7.36.0")
2026-02-01 00:00:33 | INFO | analytics | File uploaded id=file_y8ecz4t8xg bytes=3117937 (env=staging, region=ap-southeast-1, ip=197.112.148.69, request_id=b28m25vt9m9fdvkh, trace_id=ilsv7cej40z23wbu2v52gpm5, ua="PostmanRuntime/7.36.0")
2026-02-01 00:00:34 | INFO | orders | Config loaded version=1.4.44 (env=prod, region=ap-southeast-1, ip=81.209.118.228, request_id=uk3cplwskbbzfizb, trace_id=or126lz6fzo1bvkaj6yukcse, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:00:35 | INFO | api | Token refreshed user_id=1707 (env=prod, region=eu-west-1, ip=34.183.54.164, request_id=mztuw1877umm246b, trace_id=ytcvggm8u5umsyz50cdi40xc, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:00:36 | INFO | cdn | File uploaded id=file_ogsjikalyq bytes=969643 (env=prod, region=ap-southeast-1, ip=194.167.121.109, request_id=mpq8ip3jf0fyaedj, trace_id=syi97095t63ltefly5cxhej2, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:00:37 | INFO | db | PATCH /health 502 (893ms) (env=prod, region=me-south-1, ip=36.233.133.191, request_id=mcc2f66a5dnsaxv8, trace_id=c35tgz5y71dmvk9aycv3a4uy, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:00:38 | WARN | analytics | Retrying request to upstream service attempt=3 (env=staging, region=eu-west-1, ip=184.36.252.33, request_id=umd9d6m8zclpinl2, trace_id=ph3jckc5mrqt5anw4h2sp883, ua="PostmanRuntime/7.36.0")
2026-02-01 00:00:39 | INFO | profile | Cache miss key=inv:SKU70498 (env=prod, region=eu-west-1, ip=76.150.36.224, request_id=r03dk2gzlwea27ik, trace_id=wb0o5oeymkt5uxtewc0babav, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:00:40 | INFO | scheduler | User logout success user_id=2623 (env=dev, region=me-south-1, ip=138.101.131.245, request_id=t6353jgw757vawxr, trace_id=amllu0rtufdnwdib3ijjwe86, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:00:41 | ERROR | scheduler | DB timeout while fetching user profile user_id=4643 (env=dev, region=me-south-1, ip=92.20.172.76, request_id=xrzyscepz2i8ljdz, trace_id=x7kdggbvcvler2reefrl5uit, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:00:42 | ERROR | analytics | Data validation error: missing required field field=currency (env=prod, region=us-east-1, ip=170.207.248.7, request_id=vyq5lr5t2jxbbs1u, trace_id=lqrtqtryd94uo6wnsx0v9uva, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:00:43 | INFO | api | Batch processed records=4950 duration_ms=1360 (env=staging, region=us-east-1, ip=248.88.54.129, request_id=fi5octlstbnce3fy, trace_id=w8ml6b5oc2r785sa9w4rtrw1, ua="curl/8.4.0")
2026-02-01 00:00:44 | DEBUG | search | Debug message should be invalid
2026-02-01 00:00:45 | INFO | auth | Cache miss key=user:6671 (env=dev, region=eu-west-1, ip=25.152.92.160, request_id=vru7os6caayiatfl, trace_id=wk8ps5f4yf9jmpi8yp6mcolp, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:00:46 | INFO | notifications | User logout success user_id=3524 (env=dev, region=me-south-1, ip=134.132.14.73, request_id=4trfcofo0l9k7wkt, trace_id=8hhvbg0hw4vkypw72mf1rj04, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:00:47 | INFO | db | User login success user_id=7891 (env=dev, region=eu-west-1, ip=189.17.218.88, request_id=j2mnmtxmnugufsnr, trace_id=uazwk2hj9lufy0ythzvgtb46, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
BAD LINE WITHOUT SEPARATORS
2026-02-01 00:00:49 | INFO | cache | User login success user_id=3551 (env=staging, region=us-east-1, ip=186.113.2.129, request_id=a422dzmejbqgd0zb, trace_id=memnl171caj0z5dgyyq2kz36, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:00:50 | INFO | search | Batch processed records=3929 duration_ms=2688 (env=staging, region=us-east-1, ip=244.3.92.104, request_id=7i9c674l254pyead, trace_id=abmzeuc5wzsosvnaoeb6k5vo, ua="PostmanRuntime/7.36.0")
2026-02-01 00:00:51 | INFO | billing | Job completed successfully: job=send-digests duration_ms=1555 (env=prod, region=me-south-1, ip=5.109.81.188, request_id=hiwtitj0vztklxzo, trace_id=nl73io4yitpunh1e76zmcv69, ua="curl/8.4.0")
2026-02-01 00:00:52 | ERROR | payments | Write operation failed: storage quota exceeded bucket=prod-uploads (env=dev, region=ap-southeast-1, ip=81.82.22.59, request_id=6fm2bzlku7vp1ig2, trace_id=guzmut9murohfgedoiv10qv7, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:00:53 | INFO | profile | Config loaded version=5.13.4 (env=staging, region=eu-west-1, ip=61.97.213.235, request_id=qs82v5mwvehgf23e, trace_id=r947g7r4vtlgh4ij139jnq4h, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:00:54 | INFO | email | POST /orders/1553 502 (1370ms) (env=dev, region=us-east-1, ip=182.105.141.86, request_id=p8qikcu3k26yw7op, trace_id=82uasb73zabegay26lduqqaq, ua="PostmanRuntime/7.36.0")
2026-02-01 00:00:55 | INFO | inventory | Cache hit key=user:6099 ttl_s=2646 (env=prod, region=eu-west-1, ip=88.231.240.212, request_id=6yax7t4sk6muuazd, trace_id=3dxwkz1q00mb99vitvnjan5q, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:00:56 | INFO | scheduler | Job completed successfully: job=cleanup-sessions duration_ms=298 (env=staging, region=ap-southeast-1, ip=94.63.203.89, request_id=u812jj0ihvchhdy4, trace_id=f7uesq7efse2ud6wd7lkvvw9, ua="PostmanRuntime/7.36.0")
2026-02-01 00:00:57 | INFO | gateway | Token refreshed user_id=1160 (env=prod, region=eu-west-1, ip=236.76.35.84, request_id=tprv2co7fl5u6lz8, trace_id=jbp9432ibf7ry2v46xxlff1h, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:00:58 | WARN | profile | Disk usage above 80% disk=91% (env=dev, region=eu-west-1, ip=165.250.72.23, request_id=bmmd0jy8lqrbi1sp, trace_id=7tq3jqpknce8humo9taugq86, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:00:59 | INFO | gateway | User logout success user_id=8614 (env=staging, region=ap-southeast-1, ip=48.27.114.218, request_id=mv1t2wwe46io2un4, trace_id=x6n1ufssjqxevcwc7mhztnw4, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:01:00 | INFO | notifications | PATCH /login 200 (1627ms) (env=prod, region=us-east-1, ip=225.153.145.213, request_id=c23yllbfwaic7py9, trace_id=uomxrald7ifg33e7p5omw49u, ua="curl/8.4.0")
2026-02-01 00:01:01 | WARN | billing | Retrying request to upstream service attempt=4 (env=prod, region=eu-west-1, ip=65.10.119.136, request_id=z4svp8reebvspzbo, trace_id=omm44fq8awootuv1ql5m110j, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:01:02 | WARN | scheduler | Retrying request to upstream service attempt=4 (env=prod, region=us-east-1, ip=57.180.31.57, request_id=fm323f5bn6cmbrwu, trace_id=68jc4p5ydo9cnjusq0ikwv1w, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:01:03 | WARN | inventory | Rate limit nearing threshold remaining=2 (env=prod, region=ap-southeast-1, ip=212.57.98.126, request_id=yl6mgav4g8kw2gg3, trace_id=825lctlc6uzhrixrrkx2vfm3, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:01:04 | INFO | cache | Config loaded version=1.14.26 (env=prod, region=eu-west-1, ip=161.172.63.99, request_id=75i0mebjhy33qzw3, trace_id=x1d1t8n3aeve06vd8fi9sbpc, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:01:05 | INFO | api | User logout success user_id=7419 (env=staging, region=me-south-1, ip=33.7.46.117, request_id=zi7ayfazr06hnpiq, trace_id=azh98otmt7gbfrh9yv88o1xm, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:01:06 | INFO | profile | File uploaded id=file_xg100ohmuh bytes=6639483 (env=staging, region=us-east-1, ip=99.149.133.26, request_id=r0pl02rsovqc54zg, trace_id=yfvibbrup226lqpfwhdwqi36, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:01:07 | INFO | notifications | Cache miss key=user:2073 (env=prod, region=ap-southeast-1, ip=206.42.12.97, request_id=qttqhtawua29kzp8, trace_id=511ua35m37trnlcaeicclczn, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:01:08 | INFO | auth | Metrics pushed cpu=6% mem=24% (env=prod, region=ap-southeast-1, ip=209.80.142.74, request_id=kx9dqdl12fnzeu09, trace_id=wa2brdfizj9d50uai38qdf81, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:01:09 | INFO | analytics | Config loaded version=5.6.18 (env=prod, region=eu-west-1, ip=243.118.229.247, request_id=g16vy7qjgywfet8c, trace_id=g91r29hw2etgqut505fumt2d, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:01:10 | INFO | profile | Config loaded version=1.16.39 (env=prod, region=me-south-1, ip=28.36.224.105, request_id=hygdmqyxfvdf4djc, trace_id=soq0bts289nnuqns7zixqk75, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:01:11 | INFO | gateway | User logout success user_id=1916 (env=dev, region=me-south-1, ip=186.114.56.1, request_id=vaqeu8g4pzdhqdtz, trace_id=6ibblzte7zwx6877sizyjqfl, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:01:12 | INFO | search | PATCH /files/2158 403 (1737ms) (env=prod, region=us-east-1, ip=121.94.183.158, request_id=dt2wiukgw7e949rt, trace_id=fb4y2pzs5i3j54uyvrsfydn3, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)") | EXTRA
2026-02-01 00:01:13 | INFO | frontend | Batch processed records=4486 duration_ms=1885 (env=prod, region=ap-southeast-1, ip=66.233.191.95, request_id=4h4av3ptodcck99v, trace_id=elfr6xhnu7jtsace1po25qpj, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:01:14 | DEBUG | api | Debug message should be invalid
2026-02-01 00:01:15 | ERROR | storage | Data validation error: missing required field field=token (env=staging, region=us-east-1, ip=200.15.38.44, request_id=lp52rwa9hrco4yff, trace_id=mw24r5o9ooykhs08lo3zrseg, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:01:16 | WARN | db | Payment provider latency high (1322ms) (env=prod, region=ap-southeast-1, ip=197.163.9.215, request_id=go4ho8zwphx9pa9g, trace_id=vjlles20ln8na4qy9irfzu0w, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:01:17 | ERROR | search | Upstream service unavailable dependency=postgres (env=staging, region=eu-west-1, ip=13.39.77.154, request_id=66bp49qo002u29bf, trace_id=qdxf8i5pn9slfbm6ohnvuz92, ua="PostmanRuntime/7.36.0")
2026-02-01 00:01:18 | INFO | profile | Metrics pushed cpu=40% mem=38% (env=staging, region=me-south-1, ip=133.122.115.72, request_id=wmwvbj7w9qtcdwhw, trace_id=r8qio4nwbnorthj0r2ijityj, ua="PostmanRuntime/7.36.0")
2026-02-01 00:01:19 | INFO | gateway | DELETE /inventory/SKU34400 500 (2543ms) (env=prod, region=ap-southeast-1, ip=207.102.202.71, request_id=mhylmwa91mkeob82, trace_id=hm1tfgvjiis81otzzr7iecai, ua="curl/8.4.0")
2026-02-01 00:01:20 | ERROR | gateway | Upstream service unavailable dependency=kms (env=prod, region=ap-southeast-1, ip=74.189.142.212, request_id=ir7auju562bwhouv, trace_id=5vttn3c3jorkfmhin9vrlllq, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:01:21 | INFO | cdn | GET /payments/charge 409 (3268ms) (env=prod, region=me-south-1, ip=132.244.250.169, request_id=kxro7r2pzjumy4ga, trace_id=1fy2dpxv45oq8d2ghopudvnj, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:01:22 | INFO | storage | Cache miss key=inv:SKU47693 (env=prod, region=eu-west-1, ip=119.111.190.80, request_id=mdas6068arqtjd21, trace_id=qzl8bccac94kfct94cucut5t, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:01:23 | INFO | frontend | Cache miss key=sess:1254 (env=staging, region=us-east-1, ip=74.170.158.137, request_id=myd41rpkor9hszb6, trace_id=640li9lqxo3v9ruvuz92n9bs, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:01:24 | INFO | email | User login success user_id=9447 (env=staging, region=me-south-1, ip=149.174.199.221, request_id=tnvh45g7pionctv5, trace_id=yb3ma5y7cj1kmchzm1tsshd1, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:01:25 | INFO | inventory | Cache hit key=inv:SKU37304 ttl_s=608 (env=staging, region=ap-southeast-1, ip=168.20.112.75, request_id=cbur4v6mfzp727f6, trace_id=zwurzs8qbjljzy45us0ue7ho, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:01:26 | ERROR | analytics | Unhandled exception type=IOError message=null value (env=prod, region=us-east-1, ip=126.155.30.150, request_id=7m16kswutz2wbic5, trace_id=l0el8ynvrqdxg6t2onlahwox, ua="curl/8.4.0")
2026-02-01 00:01:27 | INFO | gateway | Cache miss key=cart:3096 (env=dev, region=me-south-1, ip=104.223.209.128, request_id=4td5fb8efcra9l2f, trace_id=xicoue7lqg6be69mgdgjkjwp, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:01:28 | INFO | analytics | User logout success user_id=8447 (env=prod, region=me-south-1, ip=181.208.28.195, request_id=zmppk7sxxpzk9jbn, trace_id=kk31yoj88pnjvc5765w0gm6w, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:01:29 | WARN | payments | Temporary network jitter detected rtt_ms=781 (env=staging, region=ap-southeast-1, ip=23.125.113.232, request_id=3n1x1bk79rfngwwp, trace_id=g14271if6lq9ow51wz2uxr8m, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:01:30 | INFO | worker | Config loaded version=3.14.4 (env=prod, region=me-south-1, ip=112.56.74.205, request_id=8mcyxc31asyejfyp, trace_id=ensgksl1wx6ddlcd8p80bwty, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:01:31 | ERROR | cdn | Write operation failed: storage quota exceeded bucket=staging-uploads (env=prod, region=eu-west-1, ip=230.145.187.253, request_id=75iv24sicbpqnynl, trace_id=d6w1sshl9ii11mce42gf3efz, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:01:32 | WARN | auth | Circuit breaker half-open dependency=stripe (env=prod, region=us-east-1, ip=161.26.182.4, request_id=lflqjl3txckugnp7, trace_id=6xlsh3wl7aheqnnsebn10d8a, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:01:33 | WARN | cache | Temporary network jitter detected rtt_ms=143 (env=prod, region=me-south-1, ip=12.229.230.224, request_id=t5zg8n6lgwrunjw4, trace_id=wzrf4hivwzgqoj2xgcxl4p3r, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:01:34 | INFO | gateway | Job completed successfully: job=rebuild-index duration_ms=2845 (env=prod, region=me-south-1, ip=11.84.243.105, request_id=o79g2tazldmz9t6c, trace_id=b8w9eahrqj43c9vxral0zece, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:01:35 | WARN | orders | Retrying request to upstream service attempt=3 (env=dev, region=us-east-1, ip=104.180.182.251, request_id=24uh1il08ubvlyyz, trace_id=k153mpam5pe3zid2f44h5b8q, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:01:36 | INFO | cache | Job completed successfully: job=invoice-run duration_ms=1227 (env=staging, region=eu-west-1, ip=210.148.163.206, request_id=1ocu2zwtsl9q3kgf, trace_id=45m6c81al687f34tcdkph59o, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:01:37 | INFO | cdn | Token refreshed user_id=4864 (env=prod, region=us-east-1, ip=61.47.244.1, request_id=kf2eb4pf2bbplavm, trace_id=3x3dmawkfsrmcy2zuc942xvm, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:01:38 | WARN | frontend | Elevated error rate observed window_s=300 rate=6.9% (env=dev, region=eu-west-1, ip=8.239.195.75, request_id=me0fhjtp1ydqzvpo, trace_id=s2acjot7gbz9wsztxret9c8c, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:01:39 | INFO | kms | Job completed successfully: job=send-digests duration_ms=193 (env=prod, region=ap-southeast-1, ip=136.109.125.62, request_id=rr7s1i8bplysbg2e, trace_id=x3om2jtwl5dofx7ocvleorlr, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:01:40 | INFO | db | Cache miss key=inv:SKU88541 (env=staging, region=eu-west-1, ip=223.19.220.82, request_id=one2v13rkz3z74ww, trace_id=7ygiljjanq91fw89qpko53ta, ua="curl/8.4.0")
2026-02-01 00:01:41 | INFO | scheduler | Config loaded version=2.1.46 (env=dev, region=eu-west-1, ip=130.30.181.79, request_id=2sibioow5zam3xuu, trace_id=pope6crit4sdukseh8aovys0, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
